timestamp,P_PV,P_Load,P_deferrable0,P_deferrable1,P_grid_pos,P_grid_neg,P_grid,unit_load_cost,unit_prod_price,cost_profit,cost_fun_cost
2022-05-15 00:00:00+02:00,0.0,417.74838888888894,3000.0,750.0,4167.7484,0.0,4167.7484,0.1419,0.065,-0.29570174898000007,-0.2957017481916667
2022-05-15 00:30:00+02:00,0.0,324.68305555555554,0.0,750.0,1074.6831,0.0,1074.6831,0.1419,0.065,-0.076248765945,-0.07624876279166666
2022-05-15 01:00:00+02:00,0.0,699.3281215469614,3000.0,750.0,4449.3281,0.0,4449.3281,0.1419,0.065,-0.315679828695,-0.31567983022375695
2022-05-15 01:30:00+02:00,0.0,853.0796648044693,3000.0,750.0,4603.0797,0.0,4603.0797,0.1419,0.065,-0.326588504715,-0.3265885022178771
2022-05-15 02:00:00+02:00,0.0,805.8658888888888,3000.0,750.0,4555.8659,0.0,4555.8659,0.1419,0.065,-0.323238685605,-0.3232386848166667
2022-05-15 02:30:00+02:00,0.0,864.1018333333333,3000.0,750.0,4614.1018,0.0,4614.1018,0.1419,0.065,-0.32737052271000006,-0.32737052507500003
2022-05-15 03:00:00+02:00,0.0,304.29555555555555,0.0,0.0,304.29556,0.0,304.29556,0.1907,0.065,-0.029014581646000005,-0.02901458122222222
2022-05-15 03:30:00+02:00,0.0,259.76088397790056,0.0,0.0,259.76088,0.0,259.76088,0.1907,0.065,-0.024768199908,-0.02476820028729282
2022-05-15 04:00:00+02:00,0.0,324.7109497206704,0.0,0.0,324.71095,0.0,324.71095,0.1907,0.065,-0.030961189082500003,-0.03096118905586592
2022-05-15 04:30:00+02:00,0.0,337.99444444444447,0.0,0.0,337.99444,0.0,337.99444,0.1907,0.065,-0.032227769854,-0.03222777027777778
2022-05-15 05:00:00+02:00,0.0,338.77681564245813,0.0,0.0,338.77682,0.0,338.77682,0.1907,0.065,-0.032302369787000004,-0.032302369371508384
2022-05-15 05:30:00+02:00,0.0,292.76826815642454,0.0,0.0,292.76827,0.0,292.76827,0.1907,0.065,-0.027915454544499996,-0.02791545436871508
2022-05-15 06:00:00+02:00,0.0,317.1541340782123,0.0,0.0,317.15413,0.0,317.15413,0.1907,0.065,-0.030240646295500002,-0.030240646684357542
2022-05-15 06:30:00+02:00,101.1685393258427,336.11404494382026,0.0,0.0,234.94551,0.0,234.94551,0.1907,0.065,-0.0224020543785,-0.032048474185393264
2022-05-15 07:00:00+02:00,180.45689655172413,372.2441666666667,0.0,0.0,191.78727,0.0,191.78727,0.1907,0.065,-0.018286916194500003,-0.03549348129166667
2022-05-15 07:30:00+02:00,237.43243243243242,885.9073333333333,0.0,0.0,648.4749,0.0,648.4749,0.1907,0.065,-0.06183208171500001,-0.08447126423333333
2022-05-15 08:00:00+02:00,442.03472222222223,506.4948888888889,0.0,0.0,64.460167,0.0,64.460167,0.1907,0.065,-0.0061462769234500005,-0.04829428765555556
2022-05-15 08:30:00+02:00,823.7682119205298,397.61494444444446,0.0,0.0,0.0,-426.15327,-426.15327,0.1907,0.065,0.013849981275000001,-0.03791258495277778
2022-05-15 09:00:00+02:00,1230.5389610389611,1284.7274444444445,0.0,0.0,54.188483,0.0,54.188483,0.1907,0.065,-0.00516687185405,-0.12249876182777777
2022-05-15 09:30:00+02:00,1560.2469135802469,515.6519444444444,0.0,0.0,0.0,-1044.595,-1044.595,0.1907,0.065,0.0339493375,-0.04916741290277778
2022-05-15 10:00:00+02:00,2125.3699421965316,970.3354444444444,0.0,0.0,0.0,-1155.0345,-1155.0345,0.1907,0.065,0.03753862125,-0.09252148462777778
2022-05-15 10:30:00+02:00,2620.925287356322,968.3763888888889,0.0,0.0,0.0,-1652.5489,-1652.5489,0.1907,0.065,0.05370783925,-0.09233468868055555
2022-05-15 11:00:00+02:00,2982.29696969697,380.4638888888889,0.0,0.0,0.0,-2601.8331,-2601.8331,0.1907,0.065,0.08455957574999999,-0.03627723180555556
2022-05-15 11:30:00+02:00,3279.644970414201,425.06716666666665,0.0,0.0,0.0,-2854.5778,-2854.5778,0.1907,0.065,0.0927737785,-0.040530154341666666
2022-05-15 12:00:00+02:00,3437.5755813953488,948.6709444444443,0.0,0.0,0.0,-2488.9046,-2488.9046,0.1907,0.065,0.0808893995,-0.09045577455277777
2022-05-15 12:30:00+02:00,3765.107344632768,1786.0059444444446,0.0,0.0,0.0,-1979.1014,-1979.1014,0.1907,0.065,0.0643207955,-0.1702956668027778
2022-05-15 13:00:00+02:00,3497.921348314607,867.5581666666667,0.0,0.0,0.0,-2630.3632,-2630.3632,0.1907,0.065,0.085486804,-0.08272167119166667
2022-05-15 13:30:00+02:00,3605.338888888889,617.7083888888889,0.0,0.0,0.0,-2987.6305,-2987.6305,0.1907,0.065,0.09709799125000002,-0.058898494880555555
2022-05-15 14:00:00+02:00,3911.6514285714284,433.7847777777778,0.0,0.0,0.0,-3477.8667,-3477.8667,0.1907,0.065,0.11303066775000001,-0.04136137856111111
2022-05-15 14:30:00+02:00,3857.0462427745665,333.9595,0.0,0.0,0.0,-3523.0867,-3523.0867,0.1907,0.065,0.11450031775,-0.031843038324999996
2022-05-15 15:00:00+02:00,3699.05325443787,414.9254748603352,0.0,0.0,0.0,-3284.1278,-3284.1278,0.1907,0.065,0.10673415350000001,-0.03956314402793296
2022-05-15 15:30:00+02:00,3803.0833333333335,1079.5692972972972,0.0,750.0,0.0,-1973.514,-1973.514,0.1419,0.065,0.064139205,-0.12980794164324325
2022-05-15 16:00:00+02:00,3670.4795321637425,1022.2562222222222,0.0,750.0,0.0,-1898.2233,-1898.2233,0.1419,0.065,0.06169225725000001,-0.12574157896666668
2022-05-15 16:30:00+02:00,3453.277108433735,1124.0037777777777,0.0,750.0,0.0,-1579.2733,-1579.2733,0.1419,0.065,0.051326382250000004,-0.13296056803333334
2022-05-15 17:00:00+02:00,3059.824858757062,650.7963535911603,0.0,750.0,0.0,-1659.0285,-1659.0285,0.1419,0.065,0.05391842625,-0.09938650128729283
2022-05-15 17:30:00+02:00,2682.1754385964914,288.8937222222222,0.0,0.0,0.0,-2393.2817,-2393.2817,0.1907,0.065,0.07778165525,-0.027546016413888888
2022-05-15 18:00:00+02:00,2000.7076023391812,454.69522222222224,0.0,0.0,0.0,-1546.0124,-1546.0124,0.1907,0.065,0.050245403,-0.04335518943888889
2022-05-15 18:30:00+02:00,1761.9818181818182,533.8790555555555,0.0,0.0,0.0,-1228.1028,-1228.1028,0.1907,0.065,0.039913341,-0.05090536794722222
2022-05-15 19:00:00+02:00,1367.3696969696969,1309.8903888888888,0.0,0.0,0.0,-57.479308,-57.479308,0.1907,0.065,0.0018680775100000002,-0.12489804858055555
2022-05-15 19:30:00+02:00,489.1019108280255,718.2635195530726,0.0,0.0,229.16161,0.0,229.16161,0.1907,0.065,-0.0218505595135,-0.06848642658938547
2022-05-15 20:00:00+02:00,266.6896551724138,1371.273407821229,0.0,0.0,1104.5838,0.0,1104.5838,0.1907,0.065,-0.10532206533000002,-0.1307509194357542
2022-05-15 20:30:00+02:00,115.15384615384616,528.6706111111112,3000.0,750.0,4163.5168,0.0,4163.5168,0.1419,0.065,-0.29540151696000005,-0.30357167985833333
2022-05-15 21:00:00+02:00,0.0,327.12316666666663,3000.0,750.0,4077.1232,0.0,4077.1232,0.1419,0.065,-0.28927189104,-0.28927188867500003
2022-05-15 21:30:00+02:00,0.0,305.61385474860333,3000.0,750.0,4055.6139,0.0,4055.6139,0.1419,0.065,-0.287745806205,-0.28774580299441344
2022-05-15 22:00:00+02:00,0.0,375.1760555555556,3000.0,750.0,4125.1761,0.0,4125.1761,0.1419,0.065,-0.29268124429500003,-0.2926812411416667
2022-05-15 22:30:00+02:00,0.0,363.3608333333333,3000.0,750.0,4113.3608,0.0,4113.3608,0.1419,0.065,-0.29184294876,-0.291842951125
